country,name,symbol,tag,id,issuer,isin,asset class
south korea,Ab American Growth Equity-fund Of Funds C3,0P0000VW4Z,ab-american-growth-equity-fund-ofc3,1023525,AllianceBernstein (Korea),,equity
south korea,Ab American Growth Equity-fund Of Funds C2,0P0000SUFI,ab-american-growth-equity-fund-ofc2,1023524,AllianceBernstein (Korea),,equity
south korea,Ab American Growth Equity-fund Of Funds I,0P0000O35N,ab-american-growth-equity-fund-of-i,1023520,AllianceBernstein (Korea),,equity
south korea,Ab American Growth Equity-fund Of Funds Cp,0P0000YJSQ,ab-american-growth-equity-fund-ofcp,1023522,AllianceBernstein (Korea),,equity
south korea,Ab American Growth Equity-fund Of Funds C4,0P0000YFCV,ab-american-growth-equity-fund-ofc4,1023523,AllianceBernstein (Korea),,equity
south korea,Ab American Growth Equity-fund Of Funds A,0P0000O35L,ab-american-growth-equity-fund-of-a,1023521,AllianceBernstein (Korea),,equity
south korea,Ab Global High Yield Bond-fund Of Funds I,0P0000MV3S,ab-global-high-yield-bond-fund-of-i,1023528,AllianceBernstein (Korea),,bond
south korea,Ab Global High Yield Bond-fund Of Funds A,0P0000MV3Q,ab-global-high-yield-bond-fund-of-a,1023527,AllianceBernstein (Korea),,bond
south korea,Miraeasset Global Dynamic Plus Feeder Bond 1 Ci,0P0000ZF3U,miraeasset-glbl-dynamic-pls-feed-ci,1023307,Mirae Asset Global Investments (Korea) Co Ltd,,bond
south korea,Miraeasset Global Dynamic Plus Feeder Bond 1 Cf,0P0000VVIF,miraeasset-glbl-dynamic-pls-feed-cf,1023306,Mirae Asset Global Investments (Korea) Co Ltd,,bond
south korea,Miraeasset Solomon Long-term Government Bond Feeder Bond 1 Ce,0P0000X8AK,miraeasset-solomon-long-term-gov-ce,1023340,Mirae Asset Global Investments (Korea) Co Ltd,,bond
south korea,Fidelity Korea - Asia Feeder Equity I,0P0000MV8F,fidelity-korea-asia-feed-eqty-i,1023013,FIL Asset Management (Korea) Limited,,equity
south korea,Fidelity Korea - Asia Feeder Equity C5,0P0000TESE,fidelity-korea-asia-feed-eqty-c5,1023009,FIL Asset Management (Korea) Limited,,equity
south korea,Assetplus Global Balanced Rich Together 1 Equity W,0P0000YYM2,assetplus-global-balanced-rich-togw,1023554,Assetplus Investment Management Co. Ltd,,equity
south korea,Assetplus Global Balanced Richtogether 1 Equity C,0P0000MV4E,assetplus-global-balanced-richtogec,1023556,Assetplus Investment Management Co. Ltd,,equity
south korea,Assetplus Global Balanced Richtogether 1 Equity A,0P0000XY3S,assetplus-global-balanced-richtoget,1023557,Assetplus Investment Management Co. Ltd,,equity
south korea,Eastspring Mid-long Term Bond Cf,0P00012BBQ,eastspring-mid-long-term-bond-cf,1023585,Eastspring Asset Management Korea Co. Ltd,,bond
south korea,Kb Active Dividend Feeder Equity C3,0P0000WMVS,kb-active-dividend-feeder-equity-c3,1023648,"KB Asset Management Co., Ltd",,equity
south korea,Kb Active Dividend Feeder Equity Ce,0P0000POWZ,kb-active-dividend-feeder-equity-ce,1023650,"KB Asset Management Co., Ltd",,equity
south korea,Kb Active Dividend Feeder Equity C,0P0000POWY,kb-active-dividend-feeder-equity-c,1023646,"KB Asset Management Co., Ltd",,equity
south korea,Kb Active Dividend Feeder Equity A,0P0000POWX,kb-active-dividend-feeder-equity-a,1023645,"KB Asset Management Co., Ltd",,equity
south korea,Kb Active Dividend Feeder Equity C4,0P0000ZA9T,kb-active-dividend-feeder-equity-c4,1023649,"KB Asset Management Co., Ltd",,equity
south korea,Kb Active Dividend Feeder Equity C2,0P0000TURV,kb-active-dividend-feeder-equity-c2,1023647,"KB Asset Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 C2,0P0000Q6Y0,kim-navigator-equity-1-c2,1023680,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 C3,0P0000Q6Y3,kim-navigator-equity-1-c3,1023681,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 C1,0P0000D21K,kim-navigator-equity-1-c1,1023679,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 A,0P0000D2E7,kim-navigator-equity-1-a,1023678,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 C5,0P0000TGQM,kim-navigator-equity-1-c5,1023683,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 Cf,0P0000MVRA,kim-navigator-equity-1-cf,1023685,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 Ce,0P0000D20T,kim-navigator-equity-1-ce,1023684,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Navigator Equity 1 Cw,0P0000IY12,kim-navigator-equity-1-cw,1023686,"Korea Investment Management Co., Ltd",,equity
south korea,Kim Retirement Pension Feeder Government Bond 1 C,0P0000IQCX,kim-retirement-pension-feeder-gover,1023700,"Korea Investment Management Co., Ltd",,bond
south korea,Miraeasset Insight Feeder Equity Balanced 1 F,0P0000IVZS,miraeasset-insight-feeder-equity-ba,1023774,Mirae Asset Global Investments (Korea) Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 Cw,0P0000P16A,samsung-asean-feeder-equity-2-cw,1023820,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 Ce,0P0000IXW4,samsung-asean-feeder-equity-2-ce,1023818,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 C5,0P0000TLHC,samsung-asean-feeder-equity-2-c5,1023817,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 Cf,0P0000PTQ1,samsung-asean-feeder-equity-2-cf,1023819,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 A,0P0000IXRH,samsung-asean-feeder-equity-2-a,1023811,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 C3,0P0000SB5U,samsung-asean-feeder-equity-2-c3,1023815,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 C2,0P0000SB5T,samsung-asean-feeder-equity-2-c2,1023814,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 C4,0P0000SB5V,samsung-asean-feeder-equity-2-c4,1023816,Samsung Asset Management Co Ltd,,equity
south korea,Samsung Asean Feeder Equity 2 C1,0P0000IXRW,samsung-asean-feeder-equity-2-c1,1023813,Samsung Asset Management Co Ltd,,equity
south korea,Hanwha China Mainland Feeder Equity C5 Hedged,0P0000WLZC,hanwha-china-mainland-feeder-eq-c5,1023076,Hanwha Asset Management Co Ltd,,equity
south korea,Kb China A Share Feeder Equity A,0P0000ST38,kb-china-a-share-feeder-equity-a,1023657,"KB Asset Management Co., Ltd",,equity
south korea,Miraeasset Retirement Plan Global Dynamic Feeder Bond 1 Cf,0P0000Z3BP,miraeasset-retir-plan-global-d-cf,1023337,Mirae Asset Global Investments (Korea) Co Ltd,,bond
south korea,Miraeasset Retirement Plan Global Dynamic Feeder Bond 1 C,0P0000TP1E,miraeasset-retir-plan-global-d-c,1023336,Mirae Asset Global Investments (Korea) Co Ltd,,bond
spain,Quality Inversión Conservadora Fi,172273007,quality-inversion-conservadora-fi,1010294,BBVA Asset Management SGIIC,ES0172273007,equity
spain,Nordea 1 - Stable Return Fund E Eur,0P00001N5G,nordea-1-stable-return-fund-e-eur,1073639,Nordea Investment Funds SA,LU0227385266,equity
spain,Dws Concept Kaldemorgen Eur Lc,0P0000T2ET,deutsche-concept-kaldemorgen-lc,1073646,DWS Investment S.A.,LU0599946893,other
spain,Dws Concept Kaldemorgen Eur Nc,0P0000T2EV,deutsche-concept-kaldemorgen-nc,1061762,Deutsche Asset Management S.A.,LU0599947198,other
spain,Morgan Stanley Investment Funds - Global Opportunity Fund Bh (eur),0P0000RZ2K,ms-global-opportunity-fund-bh-eur,1073183,Morgan Stanley Investment Management (ACD) Limited,LU0552385709,equity
spain,Quality Inversión Moderada Fi,172242002,quality-inversion-moderada-fi,1010291,BBVA Asset Management SGIIC,ES0172242002,equity
spain,Gam Multibond - Local Emerging Bond Usd E,0P00000MSY,julius-baer-locemrgngbnd-usd-e,1085467,GAM (Luxembourg) SA,LU0129121025,bond
spain,Blackrock Strategic Funds - Fixed Income Strategies Fund A2 Eur,0P0000LZO2,fixed-income-strategies-fund-a2-eur,1061760,BlackRock (Luxembourg) SA,LU0438336264,other
spain,Mi Fondo Santander Moderado A Fi,107781017,santander-select-moderado-a-fi,1009514,Santander Asset Management SGIIC,ES0107781017,equity
spain,Mi Fondo Santander Moderado S Fi,107781009,santander-select-moderado-s-fi,1009513,Santander Asset Management SGIIC,ES0107781009,equity
spain,Merian Global Equity Absolute Return Fund A Eur Hedged Acc,0P00013398,old-mutual-global-equity-abs-a-acc,1073479,Old Mutual Global Investors (UK) Limited,IE00BLP5S460,equity
spain,Caixabank Monetario Rendimiento Platinum Fi,0P00000WDT,caixabank-monetario-platinum-fi,1063187,Caixabank Asset Management SGIIC,ES0138045036,bond
spain,Caixabank Monetario Rendimiento Estándar Fi,0P0000V8VE,caixabank-monetario-estoindar-fi,1063185,Caixabank Asset Management SGIIC,ES0138045002,bond
spain,Caixabank Monetario Rendimiento Cartera Fi,0P0000V8VH,caixabank-monetario-cartera-fi,1063184,Caixabank Asset Management SGIIC,ES0138045044,bond
spain,Caixabank Monetario Rendimiento Plus Fi,0P0000V8VF,caixabank-monetario-plus-fi,1063188,Caixabank Asset Management SGIIC,ES0138045010,bond
spain,Caixabank Monetario Rendimiento Institucional Fi,0P0000V8VI,caixabank-monetario-institucionalfi,1063186,Caixabank Asset Management SGIIC,ES0138045051,bond
spain,Caixabank Monetario Rendimiento Premium Fi,0P0000V8VG,caixabank-monetario-premium-fi,1063189,Caixabank Asset Management SGIIC,ES0138045028,bond
spain,Pictet - Robotics Hp Eur,0P0001788V,pictet-robotics-hp-eur,1073642,Pictet Asset Management (Europe) SA,LU1279334996,equity
spain,Bankia Soy Así Cauto Universal Fi,158976037,bankia-soy-asi-cauto-fi,1010149,Bankia Fondos SGIIC,ES0158976037,equity
spain,Sabadell Prudente Premier Fi,0P00015Q8R,sabadell-prudente-premier-fi,1063735,Sabadell Asset Management SGIIC,ES0111187037,equity
spain,Sabadell Prudente Plus Fi,0P00015Q8Q,sabadell-prudente-plus-fi,1063734,Sabadell Asset Management SGIIC,ES0111187029,equity
spain,Sabadell Prudente Pyme Fi,0P00016RCM,sabadell-prudente-pyme-fi,1063736,Sabadell Asset Management SGIIC,ES0111187045,equity
spain,Sabadell Prudente Base Fi,111187003,sabadell-prudente-base-fi,1009576,Sabadell Asset Management SGIIC,ES0111187003,equity
spain,Sabadell Prudente Empresa Fi,0P00016RCN,sabadell-prudente-empresa-fi,1063733,Sabadell Asset Management SGIIC,ES0111187052,equity
spain,Amundi Index Solutions - Amundi Index Msci Emerging Markets Ae-c,0P00012TNM,amundi-index-msci-em-aec,1066563,Amundi Luxembourg S.A.,LU0996177134,equity
spain,Cabk Equilibrio Pp,0P000011YT,cabk-equilibrio-pp,1063145,Vida Caixa Se. y Re.,,equity
spain,Vanguard Pacific Ex-japan Stock Index Fund Investor Eur Accumulation,0P00012I6O,vanguard-pacific-exjp-stock-eur-acc,1075198,Vanguard Group (Ireland) Limited,IE0007201043,equity
spain,Vontobel Fund - Emerging Markets Equity H (hedged) Eur,0P00005VLV,vontobel-em-equity-h-eur,1072968,Vontobel Asset Management S.A.,LU0218912235,equity
spain,Templeton Asian Growth Fund A(acc)usd,0P00000B0R,templeton-asian-growth-a-acc-usd,1043265,Franklin Templeton Investment Funds,LU0128522157,equity
spain,Mi Fondo Santander Patrimonio A Fi,175835018,santander-select-patrimonio-a-fi,1010356,Santander Asset Management SGIIC,ES0175835018,equity
spain,Mi Fondo Santander Patrimonio S Fi,175835000,santander-select-patrimonio-s-fi,1010355,Santander Asset Management SGIIC,ES0175835000,equity
spain,Cabk Destino 2022 Pp,0P000170QF,cabk-destino-2022-pp,1063139,Vida Caixa Se. y Re.,,equity
spain,Caixabank Crecimiento Plus Fi,164540033,caixabank-crecimiento-plus-fi,1010195,Caixabank Asset Management SGIIC,ES0164540033,equity
spain,Caixabank Crecimiento Estándar Fi,164540009,caixabank-crecimiento-estandar-fi,1010194,Caixabank Asset Management SGIIC,ES0164540009,equity
spain,Morgan Stanley Investment Funds - Us Growth Fund A,0P00000BN2,ms-us-growth-fund-a-usd,1073187,Morgan Stanley Investment Management (ACD) Limited,LU0073232471,equity
spain,Morgan Stanley Investment Funds - Us Growth Fund A,0P00000SGC,ms-us-growth-fund-a,1073186,Morgan Stanley Investment Management (ACD) Limited,LU0073232471,equity
spain,Santander Renta Fija Ahorro A Fi,0P00015KUS,santander-renta-fija-corto-plazo-a,1063835,Santander Asset Management SGIIC,ES0105931002,bond
spain,Santander Renta Fija Ahorro I Fi,105931036,santander-renta-fija-corto-plazo-i,1009491,Santander Asset Management SGIIC,ES0105931036,bond
spain,Vanguard Japan Stock Index Fund Investor Eur Accumulation,0P00001QSE,vanguard-japan-stock-investor-e-acc,1072234,Vanguard Group (Ireland) Limited,IE0007281425,equity
spain,Bbva Multiactivo Conservador Pp,0P00000ZZX,bbva-multiactivo-conservador-pp,1063032,BBVA Pensiones EGFP,,equity
spain,Spb Rf Ahorro I Fi,112793031,spb-rf-corto-plazo-i-fi,1009585,Santander Asset Management SGIIC,ES0112793031,bond
spain,Spb Rf Ahorro A Fi,0P00015L1O,spb-rf-corto-plazo-a-fi,1063849,Santander Asset Management SGIIC,ES0112793007,bond
spain,Caixabank Evolución Premium Fi,164539019,caixabank-equilibrio-premium-fi,1010192,Caixabank Asset Management SGIIC,ES0164539019,equity
spain,Caixabank Evolución Plus Fi,164539035,caixabank-equilibrio-plus-fi,1010193,Caixabank Asset Management SGIIC,ES0164539035,equity
spain,Caixabank Evolución Estándar Fi,164539001,caixabank-equilibrio-estandar-fi,1010191,Caixabank Asset Management SGIIC,ES0164539001,equity
spain,Santander Rendimiento Cartera Fi,0P00016ZNJ,santander-rendimiento-cartera-fi,1063833,Santander Asset Management SGIIC,ES0138534054,bond
spain,Santander Rendimiento S Fi,138534047,santander-rendimiento-s-fi,1009928,Santander Asset Management SGIIC,ES0138534047,bond
spain,Santander Rendimiento C Fi,138534039,santander-rendimiento-c-fi,1009927,Santander Asset Management SGIIC,ES0138534039,bond
spain,Santander Rendimiento A Fi,138534005,santander-rendimiento-a-fi,1009925,Santander Asset Management SGIIC,ES0138534005,bond
spain,Santander Rendimiento B Fi,138534021,santander-rendimiento-b-fi,1009926,Santander Asset Management SGIIC,ES0138534021,bond
spain,Jpmorgan Funds - Europe Equity Plus Fund D (perf) (acc) - Eur,0P000094D4,jp-europe-equity-plus-d-perf-acc,1073644,JPMorgan Asset Management (Europe) S.à r.l.,LU0289214628,equity
spain,Sabadell Rendimiento Plus Fi,0P0001774I,sabadell-rendimiento-plus-fi,1063740,Sabadell Asset Management SGIIC,ES0173829047,bond
spain,Sabadell Rendimiento Empresa Fi,0P0001774H,sabadell-rendimiento-empresa-fi,1063739,Sabadell Asset Management SGIIC,ES0173829021,bond
spain,Sabadell Rendimiento Cartera Fi,0P0001774G,sabadell-rendimiento-cartera-fi,1063738,Sabadell Asset Management SGIIC,ES0173829013,bond
spain,Sabadell Rendimiento Canalizador Fi,0P0001774F,sabadell-rendimiento-canalizador-fi,1063737,Sabadell Asset Management SGIIC,ES0173829005,bond
spain,Sabadell Rendimiento Base Fi,173829039,sabadell-rendimiento-base-fi,1010317,Sabadell Asset Management SGIIC,ES0173829039,bond
spain,Sabadell Rendimiento Premier Fi,0P0001774J,sabadell-rendimiento-premier-fi,1063741,Sabadell Asset Management SGIIC,ES0173829054,bond
spain,Sabadell Rendimiento Pyme Fi,0P0001774K,sabadell-rendimiento-pyme-fi,1063742,Sabadell Asset Management SGIIC,ES0173829062,bond
spain,Cabk Crecimiento Pp,LP77001891,plancaixa-ambicion-global-pp,1013692,Vida Caixa Se. y Re.,,equity
spain,Santander Inversión Corto Plazo Fi,145822005,santander-inversion-corto-plazo-fi,1010035,Santander Asset Management SGIIC,ES0145822005,bond
spain,Bankia Cauto Pp,0P00000WZY,bankia-cauto-pp,1062934,Bankia Pensiones EGFP,,equity
spain,Candriam Equities L Biotechnology Class C Usd Cap,0P00000BOM,candriam-equities-biotech-c-usd-cap,1073650,Candriam Luxembourg,LU0108459040,equity
spain,Ibercaja Bp Renta Fija A Fi,146791001,ibercaja-bp-renta-fija-a-fi,1010042,Ibercaja Gestión SGIIC,ES0146791001,bond
spain,Ibercaja Bp Renta Fija B Fi,146791019,ibercaja-bp-renta-fija-b-fi,1010043,Ibercaja Gestión SGIIC,ES0146791019,bond
spain,Mi Plan Santander Moderado Pp,0P0000UJ6B,mi-plan-santander-moderado-pp,1063522,Santander Pensiones EGFP,,equity
spain,Kutxabank Rf Carteras Fi,125627002,kutxabank-rf-carteras-fi,1009766,Kutxabank Gestión SGIIC,ES0125627002,bond
spain,Franklin Biotechnology Discovery Fund A(acc)usd,0P00000SX6,franklin-biotech-discovery-a-acc,1073649,Franklin Templeton International Services S.à r.l.,LU0109394709,equity
spain,Bestinfond Fi,114673033,bestinfond-fi,1009656,Bestinver Gestión SGIIC,ES0114673033,equity
spain,Bbva Plan Multiactivo Moderado Pp,0P000085O0,bbva-plan-multiactivo-moderado-pp,1063047,BBVA Pensiones EGFP,,equity
spain,Mi Plan Santander Prudente Pp,0P0000UI86,mi-plan-santander-prudente-pp,1063523,Santander Pensiones EGFP,,equity
spain,Albus Platinum Fi,107678007,albus-platinum-fi,1009503,Caixabank Asset Management SGIIC,ES0107678007,equity
spain,Albus Extra Fi,107678015,albus-extra-fi,1009504,Caixabank Asset Management SGIIC,ES0107678015,equity
spain,Cabk Destino 2030 Pp,0P000170QH,cabk-destino-2030-pp,1063141,Vida Caixa Se. y Re.,,equity
spain,Ibercaja Mixto Flexible 15 A Fi,146944006,ibercaja-mixto-flexible-15-a-fi,1010050,Ibercaja Gestión SGIIC,ES0146944006,equity
spain,Ibercaja Mixto Flexible 15 B Fi,0P0000Q74L,ibercaja-mixto-flexible-15-b-fi,1063400,Ibercaja Gestión SGIIC,ES0146944014,equity
spain,Cs Invm Fds 2 - Credit Suisse (lux) Security Equity Fund Bh Eur,0P0000YOFZ,cs-global-security-equity-bh-eur,1073182,Credit Suisse Fund Management S.A.,LU0909472069,equity
spain,Cartera óptima Prudente B Fi,133578031,cartera-optima-prudente-b-fi,1009824,Allianz Popular Asset Management SGIIC,ES0133578031,equity
spain,Cartera óptima Prudente A Fi,0P000155MZ,cartera-optima-prudente-a-fi,1063260,Allianz Popular Asset Management SGIIC,ES0133578007,equity
spain,Bankia Soy Así Flexible Universal Fi,159084039,bankia-soy-asi-flexible-fi,1010156,Bankia Fondos SGIIC,ES0159084039,equity
spain,Caixabank Selección Tendencias Estándar Fi,164853006,caixabank-seleccion-tendencias-esta,1010199,Caixabank Asset Management SGIIC,ES0164853006,equity
spain,Caixabank Selección Tendencias Plus Fi,164853014,caixabank-seleccion-tendencias-plus,1010200,Caixabank Asset Management SGIIC,ES0164853014,equity
spain,Bankia Moderado Pp,0P000013XR,bankia-moderado-pp,1062956,Bankia Pensiones EGFP,,equity
spain,Amundi Index Solutions - Amundi Index J.p. Morgan Gbi Global Govies Ahe-c,0P0000IKFQ,amundi-jpm-gbi-global-govies-ahec,1089472,Amundi Luxembourg S.A.,LU0389812933,bond
spain,Bestinver Internacional Fi,114638036,bestinver-internacional-fi,1009653,Bestinver Gestión SGIIC,ES0114638036,equity
spain,Bankia Evolución Prudente Universal Fi,0P00000GIY,bankia-evolucion-prudente-fi,1062939,Bankia Fondos SGIIC,ES0158965030,other
spain,Ibercaja Crecimiento Dinámico A Fi,0P00006A82,ibercaja-crecimiento-dinoimico-a-fi,1063388,Ibercaja Gestión SGIIC,ES0146843034,other
spain,Ibercaja Crecimiento Dinámico B Fi,0P0000S2C0,ibercaja-crecimiento-dinoimico-b-fi,1063389,Ibercaja Gestión SGIIC,ES0146843000,other
spain,Cartera óptima Moderada A Fi,0P000155MW,cartera-optima-moderada-a-fi,1063259,Allianz Popular Asset Management SGIIC,ES0133878001,equity
spain,Cartera óptima Moderada B Fi,133878035,cartera-optima-moderada-b-fi,1009842,Allianz Popular Asset Management SGIIC,ES0133878035,equity
spain,Ing Direct Fondo Naranja Renta Fija Fi,152772036,ing-direct-fondo-naranja-renta-fija,1010115,Renta 4 Gestora SGIIC S.A.,ES0152772036,bond
spain,Caixabank Destino 2022 Plus Fi,0P00017HNO,caixabank-destino-2022-plus-fi,1063165,Caixabank Asset Management SGIIC,ES0137608016,other
spain,Caixabank Destino 2022 Estándar Fi,0P00017HNN,caixabank-destino-2022-estoindar-fi,1063164,Caixabank Asset Management SGIIC,ES0137608008,other
spain,Ibercaja Plus D Fi,147102018,ibercaja-plus-d-fi,1010063,Ibercaja Gestión SGIIC,ES0147102018,bond
spain,Ibercaja Plus A Fi,147102034,ibercaja-plus-a-fi,1010064,Ibercaja Gestión SGIIC,ES0147102034,bond
spain,Ibercaja Plus C Fi,147102000,ibercaja-plus-c-fi,1010062,Ibercaja Gestión SGIIC,ES0147102000,bond
spain,Caixabank Iter Platinum Fi,145458016,caixabank-iter-platinum-fi,1010030,Caixabank Asset Management SGIIC,ES0145458016,equity
spain,Caixabank Iter Extra Fi,145458008,caixabank-iter-extra-fi,1010029,Caixabank Asset Management SGIIC,ES0145458008,equity
spain,Sabadell Interés Euro Premier Fi,0P00016ZBH,sabadell-interos-euro-premier-fi,1063728,Sabadell Asset Management SGIIC,ES0174403040,bond
spain,Sabadell Interés Euro Base Fi,174403032,sabadell-interes-euro-base-fi,1010333,Sabadell Asset Management SGIIC,ES0174403032,bond
spain,Sabadell Interés Euro Empresa Fi,0P00016ZBF,sabadell-interos-euro-empresa-fi,1063726,Sabadell Asset Management SGIIC,ES0174403016,bond
sweden,Ap7 Aktiefond,0P0000O4CX,ap7-aktiefond,1026929,Sjunde AP-Fonden,SE0003299999,equity
sweden,Handelsbanken Global Tema (b1 Sek),0P0001577O,handelsbanken-global-tema-(b1-sek),1122622,Handelsbanken Fonder AB,SE0006510400,equity
sweden,Handelsbanken Global Tema (a1 Sek),0P00000F8R,handelsbanken-global-tema-(a1-sek),1122614,Handelsbanken Fonder AB,SE0000356263,equity
sweden,Handelsbanken Global Tema (a1 Nok),0P0001577M,handelsbanken-global-tema-a1-nok,1127404,Handelsbanken Fonder AB,SE0006510384,equity
sweden,Swedbank Robur Allemansfond Komplett,0P00000LC8,swedbank-robur-allemansfond-komple,1122608,Swedbank Robur Fonder AB,SE0000538910,equity
sweden,Nordea Stratega 30,0P000014O2,nordea-stratega-30,1026906,Nordea Funds Ab,SE0001279472,equity
sweden,Swedbank Robur Aktiefond Pension,0P00000LC0,swedbank-robur-aktiefond-pension,1122609,Swedbank Robur Fonder AB,SE0000602278,equity
sweden,Swedbank Robur Technology A Sek,0P00000LCG,swedbank-robur-technology,1031925,Swedbank Robur Fonder AB,SE0000538944,equity
sweden,Ap7 Räntefond,0P0000O4CY,ap7-rantefond,1122617,Sjunde AP-Fonden,SE0003299981,bond
sweden,Swedbank Robur Transfer 70,0P000010O9,swedbank-robur-transfer-70,1122616,Swedbank Robur Fonder AB,SE0001175738,other
sweden,Folksam Lo Världen,0P00000KCA,folksam-lo-varlden,1127338,Swedbank Robur Fonder AB,SE0000540627,equity
sweden,Folksam Lo Sverige,0P00000KC9,folksam-lo-sverige,1122612,Swedbank Robur Fonder AB,SE0000540593,equity
sweden,Seb Hållbarhetsfond Världen,0P00000LRZ,seb-varldenfond,1026898,SEB Investment Management AB,SE0000984098,equity
sweden,Swedbank Robur Transfer 80,0P000010OA,swedbank-robur-transfer-80,1122615,Swedbank Robur Fonder AB,SE0001175746,other
sweden,Didner & Gerge Aktiefond Ul,0P00012T8O,didner-gerge-aktiefond-ul,1122623,Didner & Gerge Fonder AB,,equity
sweden,Swedbank Robur Kapitalinvest,0P00000LDS,swedbank-robur-kapitalinvest,1026887,Swedbank Robur Fonder AB,SE0000996241,equity
sweden,Didner & Gerge Aktiefond,0P00000F01,didner-gerge-aktiefond,1026844,Didner & Gerge Fonder AB,SE0000428336,equity
sweden,Amf Aktiefond Världen,0P00000K14,amf-aktiefond-varlden,1026862,AMF Fonder,SE0000739161,equity
sweden,Swedbank Robur Bas Mix,0P00000LDZ,swedbank-robur-bas-mix,1122702,Swedbank Robur Fonder AB,SE0001285362,equity
sweden,Handelsbanken Multi Asset 25 A1,LP68278668,handelsbanken-multi-asset-25,1011197,Handelsbanken Fonder AB,SE0005851318,equity
sweden,Amf Aktiefond Sverige,0P00000K12,amf-aktiefond-sverige,1122605,AMF Fonder,SE0000739195,equity
sweden,Spiltan Räntefond Sverige,0P00009NT9,spiltan-rantefond-sverige,1122714,Spiltan Fonder AB,SE0002152140,bond
sweden,Swedbank Robur Räntefond Flexibel,0P00012H5P,swedbank-robur-rantefond-flexibel,1122606,Swedbank Robur Fonder AB,SE0005731189,bond
sweden,Spp Generation 60-tal Inc,0P00000LTF,spp-generation-60-tal-inc,1127750,SPP Fonder AB,SE0001095860,other
sweden,Swedbank Robur Räntefond Kort Plus,0P00012FAG,swedbank-robur-rantefond-kort-plus,1122618,Swedbank Robur Fonder AB,SE0005467982,bond
sweden,Handelsbanken Räntestrategi Criteria (a1 Sek),0P00001BTK,handelsbanken-rantestrategi-cr-a1,1122711,Handelsbanken Fonder AB,SE0001163171,other
sweden,Dnb Global Indeks,0P0000ZWWE,dnb-global-indeks-sek,1032650,DNB Asset Management AS,,equity
sweden,Lannebo Småbolag Insurance Inc,0P0000916F,lannebo-smabolag-insurance-inc,1122621,Lannebo Fonder,,equity
sweden,Nordea Stratega 10,0P00000H3Q,nordea-stratega-10,1122611,Nordea Funds Ab,SE0001114968,equity
sweden,Swedbank Robur Bas Solid,0P00009H3L,swedbank-robur-bas-solid,1026914,Swedbank Robur Fonder AB,SE0002135566,equity
sweden,Swedbank Robur Globalfond A,0P00000LDD,swedbank-robur-ip-aktiefond,1026886,Swedbank Robur Fonder AB,SE0000542979,equity
sweden,Handelsbanken Global Tema (a1 Eur),0P000163CS,handelsbanken-global-tema-a1-eur,1127403,Handelsbanken Fonder AB,SE0006510376,equity
sweden,Dnb Teknologi,0P0000TIMC,dnb-teknologi-sek,1032652,DNB Asset Management AS,,equity
sweden,Lannebo Småbolag,0P00000F91,lannebo-smabolag,1122604,Lannebo Fonder,SE0000740698,equity
sweden,Handelsbanken Sverigefond Index (a1 Sek),0P00000F81,handelsbanken-sverigefond-index-a1,1122607,Xact Kapitalförvaltning AB,SE0000582025,equity
sweden,Swedbank Robur Räntefond Kort,0P00000FQP,swedbank-robur-penningmarknadsfond,1122704,Swedbank Robur Fonder AB,SE0000543043,bond
sweden,Handelsbanken Svenska Småbolag (b1 Sek),0P0000XD8B,svenska-smabolag-utd,1031919,Handelsbanken Fonder AB,SE0004870012,equity
sweden,Handelsbanken Svenska Småbolag (a1 Sek),0P000136IT,svenska-smabolag,1031882,Handelsbanken Fonder AB,,equity
sweden,Handelsbanken Svenska Småbolag (a1 Sek),0P00000F8N,svenska-smabolag-sek,1031883,Handelsbanken Fonder AB,SE0000356065,equity
sweden,Swedbank Ethica Obligation Utd,0P00000FQO,swedbank-ethica-obligation-utd,1122705,Swedbank Robur Fonder AB,SE0000543027,bond
sweden,Handelsbanken Usa Index Criteria (a1 Sek),LP68128065,handelsbanken-msci-usa-index,1011193,Xact Kapitalförvaltning AB,SE0004139780,equity
sweden,Spp Aktiefond Usa,0P00000FYR,spp-aktiefond-usa,1026853,SPP Fonder AB,SE0000594111,equity
